,review_id,business_id,text,stars,visitfuture,visits
143100,CcNAi1o9QPktbwZ3MPZgdg,FV16IeXJp2W6pnghTz2FAw,"Pho Kim Long is the perfect last meal before you endure that five-hour ride back to Arizona.  And why not?  Food is always light and fresh!

After indulging yourself for days in The Entertainment Capital of the World, give your kidney  and wallet a rest and come here for some cheap good eats.  I like their egg roll bun with a side of spring rolls.  Nothing like a light vermicelli dish with all my favorite vegetables and some fried fatty egg rolls to soak up all the boozing and food from Sin City.  The prices are reasonable and service is fast.  I don't normally want something hot for the car ride home since it makes me sleepy so bun is the way to go for me.  Maybe one day I'll try their pho.

Anyways, Pho Kim Long is 24/7 so it's a perfect for all the clubrats and the hungover boozers.  Chances are, if it's after midnight and you're there, you're probably a clubrat or a barfly yourself.  We're all just one big family here.",4,0,10
143101,oAetuSnpct-WPLJOfrO02Q,FV16IeXJp2W6pnghTz2FAw,"Is it Westminster pho??? 

Hell no but is it still the only place to go in Vegas after a hard night of partying and drinking ... YEA!! 

If you have been to Vegas a lot then you know this place is famous ... If you haven't been to this place you probably are one of those morons who only stay on the strip ... Just an FYI ... Life does exist off the strip and it's damm good 

Always bring friends to this spot 
Always order egg rolls
Always leave satisfied :)",4,1,6
143102,s7hagW7ZD4L5dmHJl7J14A,FV16IeXJp2W6pnghTz2FAw,"#13 Pho - large is my go-to favorite when a bit dehydrated and hungry from the LV sun!  Staff is efficient and quick.  Lines move fast, and the food is always dependable.  Great to grab breakfast!",5,1,10
143103,fK15xeNfSYQnh85F21uj-Q,FV16IeXJp2W6pnghTz2FAw,"Best pho in town! 
This place gets packed fast!!!! So show up before busy hours if you know you're gonna be hungry for food here. We've left the place a couple times because the wait list was pretty long. I have kids so their hunger wouldn't last the wait time.",5,1,7
143104,uI0z0dHiGN_vB0fN1yDYLw,FV16IeXJp2W6pnghTz2FAw,"Came here to satisfy my late night hunger. Open 24/7! This place is ok. Nothing close to amazing but satisfying enough for me. They don't have tripe & their boba is nasty & old. Full of loud drunk people & couples who are arguing for everyone to hear. I guarantee you will get a free show to go with every meal, entertaining & full of drama if you come after 12!",3,1,6
143105,YSQIbYb_veooqCOtbUQydg,FV16IeXJp2W6pnghTz2FAw,"Came here for the 1st time on Sunday after a sleepless night. I was starving and wanted a quick breakfast that was on the way home because I was really wanting to finally get some sleep. It was 7 am and this seemed to be the only place open in Chinatown so it was my perfect opportunity to finally try it.

I was craving pho the last couple weeks which naturally guided me to select from the pho section of their extensive menu. I went with a #13 which was a beef combination pho and included meatballs, tendon, rare beef and brisket. The broth and noodles were right on point with its flavor and wasn't too bland or strong like at some other spots. The meats were good, except for the meatballs which had a weird taste to it. 

This is a fairly large restaurant and probably the biggest pho place I've seen. Do people have parties here like they do at Chinese restaurants? Let's have a pho-king party! Being 24/7 definitely is also a plus and I'll have to keep this place in mind for late night or early morning outings.",4,1,7
143106,68CkfaXFY08fpvFPccH-SQ,FV16IeXJp2W6pnghTz2FAw,"I came to try the Pho' of course..... but the calamari was the star of the show!!!
Seriously, very tender, flavorful, green onion topping was amazing!!
The Pho' was good, very good.... definitely worth stopping in..... but for sure get the calamari!",4,0,4
143107,HmqqjLkJL0J5brh5eeQQpA,FV16IeXJp2W6pnghTz2FAw,"Amazing food, I wish they'd hire more people though. But, every time I go, the waiters always take too long to refill my water. But as for everything else, it's a good place to eat late at night.",3,1,8
143108,6PGqdFw5dkUXV7AJnsSY4A,FV16IeXJp2W6pnghTz2FAw,"Can't go wrong. A clean, modernized decor, and everything we ordered (beef and chicken pho, fresh spring roll) was above average.",4,1,7
143109,vlU7R5eNJ2vjYx57v_QhbA,FV16IeXJp2W6pnghTz2FAw,"I MADE A YELP ACCOUNT just to share my experience !! Okay so straight to the point.. I found a SCRAP/CANNED piece of METAL inside my boba smoothie ! This is so disappointing & especially for one of the top known Vietnamese restaurants in Vegas. I took my smoothie home because I've gotten full from their food but as I started drinking my smoothie... I don't know if the little piece of ""sharp"" metal was in my actually drink or in the boba balls but regardless it SHOULDN'T had even been in the drink !!! Huge warning/red flag!!! It's sad.. The food was pretty good. But I'm never coming back. Chew your food carefully, you never know what you could potentially be swallowing.",1,0,2
143110,mUJzok9E__2NyVai0C6UKg,FV16IeXJp2W6pnghTz2FAw,"Awesome local Pho joint with delicious options and best of all, open 24 HOURS!

Pricing is not bad. I've been here with the husband before, as well as friends at Bachelorette parties or just in regular settings. Great place to get food in the middle of the night as well as during the day-time.",4,0,9
143111,tagV6li59qPTl1cSsQmE_g,FV16IeXJp2W6pnghTz2FAw,"Have always been a lover and returning customer at Pho Kim Long. Yes, the hype on this place is a little over-the-top but I can understand, their pho broth is #1 and Pho Saigon 8 is #2 to my taste buds! Can't beat them, they're just too delicious. I've been their customer for about six and a half years now and probably visited this restaurant more than 80 times. Highly recommend their springs rolls (which is a bit over-priced but it's tasty so it's worth the extra few dollars $$), their fried egg rolls, lettuce wraps, and combination pho! They have other selections that aren't just Vietnamese cuisine but that of Chinese, Thai, Korean, and Japanese (very little but still present).

Their prices have increased over the years but their taste still gives them the huge reputation they have. Sometimes my visits vary a bit with them when it comes to their service; either they're really awesome and friendly OR they're lifeless and non-attentive. Asides that, I suggest you give this place a visit so you can decide whether or not Pho Kim Long lives up to their name.",4,0,9
143112,ueUQenl2uexhFdi0bn7eKg,FV16IeXJp2W6pnghTz2FAw,"We had pancake (banh xeo), braised fish in clay pot (ca kho to) and stir fried veggie - all were awesome. Quick seating despite lines of people. Avocado smoothie is a winner as well!",5,1,6
143113,GtGMgu_pAO2GF3AvtM6z2A,FV16IeXJp2W6pnghTz2FAw,"A must when in Vegas and want great food,
Busy place but I understand why.
Everything was perfect!",5,1,7
143114,TDXnDpF4ddpfbI6XgUzDYA,FV16IeXJp2W6pnghTz2FAw,"When I'm not eating pho, my other options are chicken pad Thai which theirs are good and Hong Kong style chow mein (crispy noodles). Every dish I have tried has been satisfying, can't complain. This spot is great for after drinking with friend, just lately the wait has been approximately 20 minutes. Vegas heat sucks!!!",4,0,4
143115,lI_WdOyzXA-jGc9w6b08mA,FV16IeXJp2W6pnghTz2FAw,"Waited 14 minutes after being seated for our order to be taken. Not a good start. Food arrived 22 minutes in. The shrimp spring rolls were not good, tasted old (we arrived at 10:30am, possibly made the prior day). The pho is salty, but that seems to be the trend, but it was not bad.",2,0,4
143116,zPub0q7M1aKMLmvldUonkg,FV16IeXJp2W6pnghTz2FAw,mmm my favorite pho place in town! I've been going to Pho Kim Long for years and they definitely offer tastiest and most fulfilling pho.  The special combination runs a very reasonable $8.,5,0,7
143117,91xPwfRdbSNKk3fQy3lxDg,FV16IeXJp2W6pnghTz2FAw,"Its not only pho kim long. Its pho kim AWESOME!

Pros
Great Food
Fast Service
Great Prices
Good portions
Open 24/7


Con - Wish they didn't use MSG
Parking challenging sometimes.",5,1,8
143118,dhb9MS_MS-7CaZpLzXrjbg,FV16IeXJp2W6pnghTz2FAw,"Pretty yum.  They were short on everything because it was EDC weekend, but the dishes tasted authentic and were satisfying",4,1,7
143119,jIOC5pY-7cUrpGkOIstJ_Q,FV16IeXJp2W6pnghTz2FAw,"This is always where we end up when we want pho in Vegas. I believe it's the biggest one but it gets so crowded that you'd probably wait less at a smaller one. Its off the strip across the 15 freeway near china town. The pho isn't that great and it's pretty pricey, but who cares when you're hungover and you just want food. Don't get the meatballs. It falls apart and doesn't have that firm texture. 

The service is OK. Always have to ask multiple times and there's this one old man who hates his job. 

The eggrolls are pretty bomb though.",3,1,7
143120,mVdBBQeKXMaFwd2MPr_ptQ,FV16IeXJp2W6pnghTz2FAw,The star is not for the food is for the service is a shame good food but bad bad service,1,1,7
143121,opKGZVJZ9cFF9LJ6OBvsMQ,FV16IeXJp2W6pnghTz2FAw,"This place is open 24hrs!? I came for lunch. Superrr hungover. And my usual pho place was randomly closed! Came here because of the time heh heh. And stayed because there was a wait, and when there's a wait the food must be good, right? 

I got pho tai and it was really good. I don't usually drink all the broth but this time I couldn't help myself. We also got the vermicelli pork dish which was also good! 

Our bill was less than 20$ and there was so much food!",4,1,10
